id,datetime,screen_extracted_id,result_status,n_errors,n_warnings,report
18,2026-09-10T04:02:22Z,18,PASS,0,1,"[{""column"": ""flag"", ""level"": ""WARN"", ""message"": ""unresolved flag: promised_date_source (businesswire) 403s to WebFetch and curl; read via https://""}]"
19,2026-09-10T04:04:14Z,19,PASS,0,1,"[{""column"": ""flag"", ""level"": ""WARN"", ""message"": ""unresolved flag: No source among the lead's links states a promised first-output date, so promise""}]"
20,2026-09-10T04:06:24Z,20,PASS,0,1,"[{""column"": ""flag"", ""level"": ""WARN"", ""message"": ""unresolved flag: status_source (Contract Pharma, Sep 24, 2025) reports the site 'has opened' but ""}]"
21,2026-09-10T04:21:17Z,21,CLEAN,0,0,[]
22,2026-09-10T04:22:33Z,22,CLEAN,0,0,[]
23,2026-09-10T04:24:22Z,23,PASS,0,1,"[{""column"": ""flag"", ""level"": ""WARN"", ""message"": ""unresolved flag: promised_jobs not stated in the cited sources; left empty. actual_first_output l""}]"
24,2026-09-10T04:27:07Z,24,PASS,0,1,"[{""column"": ""flag"", ""level"": ""WARN"", ""message"": ""unresolved flag: promise_source and status_source returned HTTP 403 to WebFetch; read via curl br""}]"
25,2026-09-10T04:28:08Z,25,CLEAN,0,0,[]
26,2026-09-10T04:28:59Z,26,CLEAN,0,0,[]
27,2026-09-10T04:30:01Z,27,PASS,0,1,"[{""column"": ""flag"", ""level"": ""WARN"", ""message"": ""unresolved flag: promised_first_output token 2027 approximates the source phrasing 'production ou""}]"
28,2026-09-10T04:31:29Z,28,PASS,0,1,"[{""column"": ""flag"", ""level"": ""WARN"", ""message"": ""unresolved flag: promised_date_source (azcommerce) 403s to WebFetch; read via curl browser UA ove""}]"
29,2026-09-10T04:32:53Z,29,PASS,0,1,"[{""column"": ""flag"", ""level"": ""WARN"", ""message"": ""unresolved flag: Jobs discrepancy: skhynix release says 'more than a thousand new jobs' and CNBC ""}]"
30,2026-09-10T04:34:04Z,30,CLEAN,0,0,[]
31,2026-09-10T04:35:11Z,31,PASS,0,1,"[{""column"": ""flag"", ""level"": ""WARN"", ""message"": ""unresolved flag: promised_first_output only stated coarsely as 'the early 2030s' (from status_sou""}]"
32,2026-09-10T04:36:53Z,32,PASS,0,1,"[{""column"": ""flag"", ""level"": ""WARN"", ""message"": ""unresolved flag: actual_first_output unconfirmed: status_source and the official Nov 7, 2024 open""}]"
33,2026-09-10T04:38:24Z,33,PASS,0,1,"[{""column"": ""flag"", ""level"": ""WARN"", ""message"": ""unresolved flag: status_source (UPI) 403s to WebFetch; read via curl with a browser user agent (H""}]"
34,2026-09-10T04:39:17Z,34,CLEAN,0,0,[]
35,2026-09-10T04:40:32Z,35,CLEAN,0,0,[]
36,2026-09-10T04:41:53Z,36,FAIL,1,0,"[{""column"": ""promised_capital_usd"", ""level"": ""ERROR"", ""message"": ""size floor cannot be established: phase '1B-or-2000-jobs' needs $1,000,000,000 OR 2,000 jobs, and jobs 600 is below it with this cell empty""}]"
37,2026-09-10T04:43:36Z,37,PASS,0,1,"[{""column"": ""flag"", ""level"": ""WARN"", ""message"": ""unresolved flag: promise_source (VEDP) states no production date; promised_first_output=2027 is t""}]"
43,2026-09-10T04:53:01Z,43,CLEAN,0,0,[]
44,2026-09-10T04:54:43Z,44,PASS,0,1,"[{""column"": ""flag"", ""level"": ""WARN"", ""message"": ""unresolved flag: promised_jobs left empty: promise_source gives only an aggregate (~11,000 jobs a""}]"
45,2026-09-10T04:56:30Z,45,PASS,0,1,"[{""column"": ""flag"", ""level"": ""WARN"", ""message"": ""unresolved flag: Announcement month discrepancy: lead summary says November 2023, but the promise""}]"
46,2026-09-10T04:57:59Z,46,PASS,0,1,"[{""column"": ""flag"", ""level"": ""WARN"", ""message"": ""unresolved flag: promise_source 403s to WebFetch and to a browser-UA curl; read via https://web.a""}]"
47,2026-09-10T04:59:42Z,47,PASS,0,1,"[{""column"": ""flag"", ""level"": ""WARN"", ""message"": ""unresolved flag: actual_first_output set to 'never' (cancelled): state declared default and is cl""}]"
48,2026-09-10T05:01:00Z,48,CLEAN,0,0,[]
49,2026-09-10T05:01:58Z,49,PASS,0,1,"[{""column"": ""flag"", ""level"": ""WARN"", ""message"": ""unresolved flag: Capital discrepancy: promise_source states ~$4B FID; status_source (Aug 2026) ci""}]"
50,2026-09-10T05:04:20Z,50,PASS,0,1,"[{""column"": ""flag"", ""level"": ""WARN"", ""message"": ""unresolved flag: promise_source states no promised first-output date, so promised_first_output=un""}]"
51,2026-09-10T05:08:06Z,51,PASS,0,1,"[{""column"": ""flag"", ""level"": ""WARN"", ""message"": ""unresolved flag: promise_source states no promised first-output date, so promised_first_output le""}]"
52,2026-09-10T05:09:51Z,52,PASS,0,1,"[{""column"": ""flag"", ""level"": ""WARN"", ""message"": ""unresolved flag: status_source returned HTTP 403 to WebFetch; read via curl browser user-agent (H""}]"
53,2026-09-10T05:11:18Z,53,PASS,0,1,"[{""column"": ""flag"", ""level"": ""WARN"", ""message"": ""unresolved flag: Other used; candidate new sector: Aluminum (non-ferrous metals) -- aluminum recy""}]"
54,2026-09-10T05:13:32Z,54,PASS,0,1,"[{""column"": ""flag"", ""level"": ""WARN"", ""message"": ""unresolved flag: All three sources 403'd WebFetch; read via curl browser UA over HTTP/1.1 (ladder""}]"
55,2026-09-10T05:14:55Z,55,PASS,0,1,"[{""column"": ""flag"", ""level"": ""WARN"", ""message"": ""unresolved flag: status_source (May 1 2025 restart release) proves G3 is producing but does not d""}]"
56,2026-09-10T05:16:26Z,56,PASS,0,1,"[{""column"": ""flag"", ""level"": ""WARN"", ""message"": ""unresolved flag: status_source 403s to WebFetch; read via curl browser UA over HTTP/1.1. Initial-""}]"
57,2026-09-10T05:18:06Z,57,PASS,0,1,"[{""column"": ""flag"", ""level"": ""WARN"", ""message"": ""unresolved flag: promise_source 403'd to WebFetch; read via curl browser UA (HTTP 200). No promis""}]"
58,2026-09-10T05:19:14Z,58,CLEAN,0,0,[]
59,2026-09-10T05:21:21Z,59,PASS,0,1,"[{""column"": ""flag"", ""level"": ""WARN"", ""message"": ""unresolved flag: promise_source (CNBC) 403'd WebFetch; read via curl browser UA (ladder step 2). ""}]"
60,2026-09-10T05:23:36Z,60,PASS,0,1,"[{""column"": ""flag"", ""level"": ""WARN"", ""message"": ""unresolved flag: promise_source (Business Wire) returned HTTP 403 to WebFetch and curl; read via ""}]"
61,2026-09-10T05:26:11Z,61,PASS,0,1,"[{""column"": ""flag"", ""level"": ""WARN"", ""message"": ""unresolved flag: commerce.gov and upi.com returned 403 to WebFetch; read via curl with a browser ""}]"
62,2026-09-10T05:27:21Z,62,PASS,0,1,"[{""column"": ""flag"", ""level"": ""WARN"", ""message"": ""unresolved flag: promised_date_source (airproducts.com) 403s to WebFetch; read via curl with a br""}]"
63,2026-09-10T05:30:15Z,63,PASS,0,1,"[{""column"": ""flag"", ""level"": ""WARN"", ""message"": ""unresolved flag: promised_date_source (corporate.arcelormittal.com) unreadable: WebFetch 403, cur""}]"
64,2026-09-10T05:32:06Z,64,PASS,0,1,"[{""column"": ""flag"", ""level"": ""WARN"", ""message"": ""unresolved flag: Other used; candidate new sector: Aluminum / Non-ferrous metals (aluminum flat-r""}]"
65,2026-09-10T05:33:57Z,65,PASS,0,1,"[{""column"": ""flag"", ""level"": ""WARN"", ""message"": ""unresolved flag: promised_date_source (detroitnews.com) returns HTTP 402 to WebFetch and a curl r""}]"
66,2026-09-10T05:35:34Z,66,PASS,0,1,"[{""column"": ""flag"", ""level"": ""WARN"", ""message"": ""unresolved flag: status_source confirms the facility was inaugurated Sep 26, 2024 but does not st""}]"
67,2026-09-10T05:36:22Z,67,CLEAN,0,0,[]
68,2026-09-10T05:37:12Z,68,PASS,0,1,"[{""column"": ""flag"", ""level"": ""WARN"", ""message"": ""unresolved flag: promised_first_output token 2027 is read from the announcement's target of full ""}]"
69,2026-09-10T05:39:39Z,69,PASS,0,1,"[{""column"": ""flag"", ""level"": ""WARN"", ""message"": ""unresolved flag: promise_source (abc10) 403s to WebFetch and curl; read via https://web.archive.o""}]"
70,2026-09-10T05:41:48Z,70,PASS,0,1,"[{""column"": ""flag"", ""level"": ""WARN"", ""message"": ""unresolved flag: promise_source https://www.hyundainews.com/releases/3711 loaded only a JavaScrip""}]"
71,2026-09-10T05:42:55Z,71,PASS,0,1,"[{""column"": ""flag"", ""level"": ""WARN"", ""message"": ""unresolved flag: Neither source states a promised first-output/production date (promised_first_ou""}]"
72,2026-09-10T05:44:12Z,72,PASS,0,1,"[{""column"": ""flag"", ""level"": ""WARN"", ""message"": ""unresolved flag: Neither source states a promised first-output/production date, so promised_first""}]"
73,2026-09-10T05:45:56Z,73,PASS,0,1,"[{""column"": ""flag"", ""level"": ""WARN"", ""message"": ""unresolved flag: promise_source 403s to WebFetch; read via curl with a browser user agent (HTTP 2""}]"
74,2026-09-10T05:48:20Z,74,PASS,0,1,"[{""column"": ""flag"", ""level"": ""WARN"", ""message"": ""unresolved flag: sector Other used; candidate new sector: Paper and Packaging (coated recycled pa""}]"
75,2026-09-10T05:49:57Z,75,PASS,0,1,"[{""column"": ""flag"", ""level"": ""WARN"", ""message"": ""unresolved flag: status_source (electrive) confirms the plant is producing but does not date firs""}]"
76,2026-09-10T05:51:09Z,76,PASS,0,1,"[{""column"": ""flag"", ""level"": ""WARN"", ""message"": ""unresolved flag: Promised first output was second half of 2025 (promise_source and promised_date_""}]"
77,2026-09-10T05:54:05Z,77,PASS,0,1,"[{""column"": ""flag"", ""level"": ""WARN"", ""message"": ""unresolved flag: Announcement day differs across sources (ESD release dated Nov 13, 2025; Fierce ""}]"
78,2026-09-10T05:55:38Z,78,PASS,0,1,"[{""column"": ""flag"", ""level"": ""WARN"", ""message"": ""unresolved flag: status_source returned HTTP 406 to WebFetch; read via curl with a browser user a""}]"
79,2026-09-10T05:56:24Z,79,CLEAN,0,0,[]
80,2026-09-10T05:59:44Z,80,PASS,0,1,"[{""column"": ""flag"", ""level"": ""WARN"", ""message"": ""unresolved flag: promised_date_source (investor.gm.com) timed out then returned HTTP 403 via curl""}]"
81,2026-09-10T06:02:18Z,81,PASS,0,1,"[{""column"": ""flag"", ""level"": ""WARN"", ""message"": ""unresolved flag: promise_source and status_source establish LFP cell production but neither dates""}]"
82,2026-09-10T06:03:26Z,82,CLEAN,0,0,[]
83,2026-09-10T06:04:50Z,83,PASS,0,1,"[{""column"": ""flag"", ""level"": ""WARN"", ""message"": ""unresolved flag: Other used; candidate new sector: Aluminum / Primary Metals (primary aluminium s""}]"
84,2026-09-10T06:06:40Z,84,PASS,0,1,"[{""column"": ""flag"", ""level"": ""WARN"", ""message"": ""unresolved flag: status_source (WWLTV) returns HTTP 403 to WebFetch and to browser-UA curl; read ""}]"
85,2026-09-10T06:09:49Z,85,PASS,0,1,"[{""column"": ""flag"", ""level"": ""WARN"", ""message"": ""unresolved flag: status_source 403s to WebFetch; read via curl with a browser user agent. promise""}]"
86,2026-09-10T06:12:29Z,86,PASS,0,1,"[{""column"": ""flag"", ""level"": ""WARN"", ""message"": ""unresolved flag: promise_source (investors.micron.com) 404s to WebFetch and curl; read via web.ar""}]"
87,2026-09-10T06:18:57Z,87,FAIL,2,1,"[{""column"": ""promised_capital_usd"", ""level"": ""ERROR"", ""message"": ""size floor cannot be established: phase '1B-or-2000-jobs' needs $1,000,000,000 OR 2,000 jobs, and neither figure is below it with this cell empty""}, {""column"": ""promised_jobs"", ""level"": ""ERROR"", ""message"": ""size floor cannot be established: phase '1B-or-2000-jobs' needs $1,000,000,000 OR 2,000 jobs, and neither figure is below it with this cell empty""}, {""column"": ""flag"", ""level"": ""WARN"", ""message"": ""unresolved flag: Neither lead source states a project capital or direct-jobs figure: promise_sour""}]"
88,2026-09-10T06:22:12Z,88,PASS,0,1,"[{""column"": ""flag"", ""level"": ""WARN"", ""message"": ""unresolved flag: promise_source timed out on WebFetch and 403s to curl; read via web.archive.org ""}]"
89,2026-09-10T06:23:27Z,89,PASS,0,1,"[{""column"": ""flag"", ""level"": ""WARN"", ""message"": ""unresolved flag: status_source 403s to WebFetch; read via curl browser UA over HTTP/1.1. promised""}]"
90,2026-09-10T06:25:14Z,90,PASS,0,1,"[{""column"": ""flag"", ""level"": ""WARN"", ""message"": ""unresolved flag: promise_source domain ir.freyrbattery.com no longer resolves (FREYR rebranded to""}]"
91,2026-09-10T06:27:50Z,91,PASS,0,1,"[{""column"": ""flag"", ""level"": ""WARN"", ""message"": ""unresolved flag: promise_source businesswire 403s to WebFetch and curl (browser UA, HTTP/1.1); re""}]"
92,2026-09-10T06:29:19Z,92,PASS,0,1,"[{""column"": ""flag"", ""level"": ""WARN"", ""message"": ""unresolved flag: promised_date_source (azcommerce.com) 403s to WebFetch; read via curl with a bro""}]"
93,2026-09-10T06:30:03Z,93,CLEAN,0,0,[]
94,2026-09-10T06:31:44Z,94,PASS,0,1,"[{""column"": ""flag"", ""level"": ""WARN"", ""message"": ""unresolved flag: promised_first_output: announcement states no production/first-output target (on""}]"
95,2026-09-10T06:32:58Z,95,PASS,0,1,"[{""column"": ""flag"", ""level"": ""WARN"", ""message"": ""unresolved flag: promised_jobs left empty: the promise release states only a '700 full-time emplo""}]"
96,2026-09-10T06:34:00Z,96,CLEAN,0,0,[]
97,2026-09-10T06:35:00Z,97,PASS,0,1,"[{""column"": ""flag"", ""level"": ""WARN"", ""message"": ""unresolved flag: promise_source does not state a capital figure or a promised production-start da""}]"
98,2026-09-10T06:36:34Z,98,PASS,0,1,"[{""column"": ""flag"", ""level"": ""WARN"", ""message"": ""unresolved flag: Capital discrepancy: $1.2B (incl. $850M federal loan) in promise_source vs $1.25""}]"
99,2026-09-10T06:38:24Z,99,FAIL,2,1,"[{""column"": ""promised_capital_usd"", ""level"": ""ERROR"", ""message"": ""size floor cannot be established: phase '1B-or-2000-jobs' needs $1,000,000,000 OR 2,000 jobs, and neither figure is below it with this cell empty""}, {""column"": ""promised_jobs"", ""level"": ""ERROR"", ""message"": ""size floor cannot be established: phase '1B-or-2000-jobs' needs $1,000,000,000 OR 2,000 jobs, and neither figure is below it with this cell empty""}, {""column"": ""flag"", ""level"": ""WARN"", ""message"": ""unresolved flag: promised_capital_usd and promised_jobs are not stated in either cited source: th""}]"
100,2026-09-10T06:39:13Z,100,CLEAN,0,0,[]
101,2026-09-10T06:40:03Z,101,CLEAN,0,0,[]
102,2026-09-10T06:41:35Z,102,FAIL,1,1,"[{""column"": ""promised_capital_usd"", ""level"": ""ERROR"", ""message"": ""inclusion rule fails: phase '1B-or-2000-jobs' requires $1,000,000,000 OR 2,000 jobs; got capital $700,000,000 and jobs 400""}, {""column"": ""flag"", ""level"": ""WARN"", ""message"": ""unresolved flag: On the initial May 2025 announcement figures ($700M+ capital, ~400 direct manufa""}]"
103,2026-09-10T06:43:30Z,103,PASS,0,1,"[{""column"": ""flag"", ""level"": ""WARN"", ""message"": ""unresolved flag: actual_first_output = pending: this is an expansion of an already-running 787 fi""}]"
104,2026-09-10T06:45:21Z,104,PASS,0,1,"[{""column"": ""flag"", ""level"": ""WARN"", ""message"": ""unresolved flag: promise_source 403s to WebFetch and browser-UA curl; read via https://web.archiv""}]"
105,2026-09-10T06:47:42Z,105,PASS,0,1,"[{""column"": ""flag"", ""level"": ""WARN"", ""message"": ""unresolved flag: Lead's status_source (icis.com) is behind Imperva/Incapsula and has no Wayback s""}]"
106,2026-09-10T06:50:08Z,106,PASS,0,1,"[{""column"": ""flag"", ""level"": ""WARN"", ""message"": ""unresolved flag: actual_first_output not dated by the promise or status sources; the status sourc""}]"
107,2026-09-10T06:53:00Z,107,PASS,0,1,"[{""column"": ""flag"", ""level"": ""WARN"", ""message"": ""unresolved flag: Jobs discrepancy: promise_source (Jan 24, 2025) cites ~1,500 union-represented j""}]"
108,2026-09-10T06:54:13Z,108,PASS,0,1,"[{""column"": ""flag"", ""level"": ""WARN"", ""message"": ""unresolved flag: Neither cited source states a promised/targeted first-output date; promised_firs""}]"
109,2026-09-10T06:56:03Z,109,PASS,0,1,"[{""column"": ""flag"", ""level"": ""WARN"", ""message"": ""unresolved flag: Capital discrepancy: lead summary says ~$1.6B; promise source states Cliffs' net""}]"
110,2026-09-10T06:57:03Z,110,PASS,0,1,"[{""column"": ""flag"", ""level"": ""WARN"", ""message"": ""unresolved flag: promise_source states no production-start date, so promised_first_output is unco""}]"
111,2026-09-10T06:59:38Z,111,PASS,0,1,"[{""column"": ""flag"", ""level"": ""WARN"", ""message"": ""unresolved flag: announced month is not explicitly dated in the release (page schema datePublishe""}]"
112,2026-09-10T07:01:05Z,112,PASS,0,1,"[{""column"": ""flag"", ""level"": ""WARN"", ""message"": ""unresolved flag: status_source 403s to WebFetch; read via curl browser UA (step 2). actual_first_""}]"
113,2026-09-10T07:02:33Z,113,CLEAN,0,0,[]
114,2026-09-10T07:03:47Z,114,PASS,0,1,"[{""column"": ""flag"", ""level"": ""WARN"", ""message"": ""unresolved flag: status_source 403s to WebFetch; read via browser user agent over HTTP/1.1 (ladde""}]"
115,2026-09-10T07:06:12Z,115,PASS,0,1,"[{""column"": ""flag"", ""level"": ""WARN"", ""message"": ""unresolved flag: status_source cip.com live page 404s; read via https://web.archive.org/web/20260""}]"
116,2026-09-10T07:07:24Z,116,PASS,0,1,"[{""column"": ""flag"", ""level"": ""WARN"", ""message"": ""unresolved flag: Minor announcement-date discrepancy: LED release dates the announcement March 11""}]"
117,2026-09-10T07:08:39Z,117,PASS,0,1,"[{""column"": ""flag"", ""level"": ""WARN"", ""message"": ""unresolved flag: status_source's 2026 retrospective cites an original operational target of 2025,""}]"
118,2026-09-10T07:09:48Z,118,CLEAN,0,0,[]
119,2026-09-10T07:11:11Z,119,PASS,0,1,"[{""column"": ""flag"", ""level"": ""WARN"", ""message"": ""unresolved flag: Both sources returned HTTP 403 to WebFetch; read via curl with a browser user ag""}]"
120,2026-09-10T07:13:04Z,120,CLEAN,0,0,[]
121,2026-09-10T07:15:54Z,121,PASS,0,1,"[{""column"": ""flag"", ""level"": ""WARN"", ""message"": ""unresolved flag: promise_source 403s to WebFetch/curl; read via web.archive.org 2025 snapshot of ""}]"
122,2026-09-10T07:17:57Z,122,PASS,0,1,"[{""column"": ""flag"", ""level"": ""WARN"", ""message"": ""unresolved flag: Capital-framing discrepancy: LG May-2023 release states the JV at over USD 4.3B,""}]"
123,2026-09-10T07:19:41Z,123,PASS,0,1,"[{""column"": ""flag"", ""level"": ""WARN"", ""message"": ""unresolved flag: Announcement date discrepancy: lead summary says ~Nov 2020, but promise_source d""}]"
124,2026-09-10T07:23:25Z,124,PASS,0,1,"[{""column"": ""flag"", ""level"": ""WARN"", ""message"": ""unresolved flag: promise_source timed out on WebFetch and 403'd on curl; read via web.archive.org""}]"
125,2026-09-10T07:26:01Z,125,PASS,0,1,"[{""column"": ""flag"", ""level"": ""WARN"", ""message"": ""unresolved flag: promise_source timed out on WebFetch and 403s to a browser-UA curl; read via htt""}]"
126,2026-09-10T07:26:54Z,126,PASS,0,1,"[{""column"": ""flag"", ""level"": ""WARN"", ""message"": ""unresolved flag: Promised-first-output discrepancy: promise_source states Phase 1 online 2027; st""}]"
127,2026-09-10T07:28:06Z,127,PASS,0,1,"[{""column"": ""flag"", ""level"": ""WARN"", ""message"": ""unresolved flag: promised_jobs (200 permanent) and capacity read from status_source, not the prom""}]"
128,2026-09-10T07:32:05Z,128,PASS,0,1,"[{""column"": ""flag"", ""level"": ""WARN"", ""message"": ""unresolved flag: promise_source timed out on WebFetch and curl; read via https://web.archive.org/""}]"
129,2026-09-10T07:33:33Z,129,PASS,0,1,"[{""column"": ""flag"", ""level"": ""WARN"", ""message"": ""unresolved flag: promised first-output source gives a 2025-2027 window ('launch its Indiana opera""}]"
130,2026-09-10T07:34:37Z,130,PASS,0,1,"[{""column"": ""flag"", ""level"": ""WARN"", ""message"": ""unresolved flag: promised_first_output token reflects the campus completion date the source gives""}]"
131,2026-09-10T07:38:03Z,131,PASS,0,1,"[{""column"": ""flag"", ""level"": ""WARN"", ""message"": ""unresolved flag: Other used; candidate new sector: Auto Parts/Components (DENSO makes automotive ""}]"
132,2026-09-10T07:38:56Z,132,CLEAN,0,0,[]
133,2026-09-10T07:42:22Z,133,FAIL,1,1,"[{""column"": ""promised_capital_usd"", ""level"": ""ERROR"", ""message"": ""size floor cannot be established: phase '1B-or-2000-jobs' needs $1,000,000,000 OR 2,000 jobs, and jobs 500 is below it with this cell empty""}, {""column"": ""flag"", ""level"": ""WARN"", ""message"": ""unresolved flag: No total project capital figure is stated in either cited source; the only dolla""}]"
134,2026-09-10T07:43:51Z,134,PASS,0,1,"[{""column"": ""flag"", ""level"": ""WARN"", ""message"": ""unresolved flag: promised_capital_usd stated as a $2-3B range; recorded the $2B low end. announce""}]"
135,2026-09-10T07:45:25Z,135,PASS,0,1,"[{""column"": ""flag"", ""level"": ""WARN"", ""message"": ""unresolved flag: Re-announcement: original scope was ~$2B/300 jobs, scaled to $3B/500 jobs (per v""}]"
136,2026-09-10T07:46:18Z,136,CLEAN,0,0,[]
137,2026-09-10T07:47:48Z,137,PASS,0,1,"[{""column"": ""flag"", ""level"": ""WARN"", ""message"": ""unresolved flag: promise_source (pressroom.toyota.com) returned HTTP 403 to WebFetch and to curl ""}]"
138,2026-09-10T07:50:06Z,138,PASS,0,1,"[{""column"": ""flag"", ""level"": ""WARN"", ""message"": ""unresolved flag: Announcement dated June 8, 2026 (a Monday) per promise_source, not June 9 as in ""}]"
139,2026-09-10T07:51:25Z,139,CLEAN,0,0,[]
140,2026-09-10T07:53:04Z,140,PASS,0,1,"[{""column"": ""flag"", ""level"": ""WARN"", ""message"": ""unresolved flag: promise_source does not state capital; $1.6B taken from status_source headline. ""}]"
141,2026-09-10T07:55:00Z,141,PASS,0,1,"[{""column"": ""flag"", ""level"": ""WARN"", ""message"": ""unresolved flag: status_source confirms the plant is producing but does not date first output; da""}]"
142,2026-09-10T07:55:59Z,142,PASS,0,1,"[{""column"": ""flag"", ""level"": ""WARN"", ""message"": ""unresolved flag: Announcement-date discrepancy: promise_source (PR Newswire) dates it March 24, 2""}]"
143,2026-09-10T07:57:16Z,143,PASS,0,1,"[{""column"": ""flag"", ""level"": ""WARN"", ""message"": ""unresolved flag: Other used; candidate new sector: Aluminum/Primary Metals (aluminum rolling mill""}]"
144,2026-09-10T07:58:19Z,144,PASS,0,1,"[{""column"": ""flag"", ""level"": ""WARN"", ""message"": ""unresolved flag: Neither source states a promised or actual first-output date; plant is pre-const""}]"
145,2026-09-10T07:59:39Z,145,PASS,0,1,"[{""column"": ""flag"", ""level"": ""WARN"", ""message"": ""unresolved flag: Other used; candidate new sector: Shipbuilding. First output is exit (c): the $5""}]"
146,2026-09-10T08:02:12Z,146,PASS,0,1,"[{""column"": ""flag"", ""level"": ""WARN"", ""message"": ""unresolved flag: promise_source 403s to WebFetch and curl; read via https://web.archive.org/web/2""}]"
147,2026-09-10T08:03:59Z,147,PASS,0,1,"[{""column"": ""flag"", ""level"": ""WARN"", ""message"": ""unresolved flag: promised_first_output not dated by either source (WHYY: no opening date set); to""}]"
148,2026-09-10T08:05:22Z,148,PASS,0,1,"[{""column"": ""flag"", ""level"": ""WARN"", ""message"": ""unresolved flag: No explicit promised commercial-production date stated in either cited source; a""}]"
149,2026-09-10T08:06:38Z,149,PASS,0,1,"[{""column"": ""flag"", ""level"": ""WARN"", ""message"": ""unresolved flag: Other used; candidate new sector: Renewable Fuels (SAF/renewable diesel biorefin""}]"
150,2026-09-10T08:07:43Z,150,PASS,0,1,"[{""column"": ""flag"", ""level"": ""WARN"", ""message"": ""unresolved flag: Neither source states a promised first-output date; recorded promised_first_outp""}]"
151,2026-09-10T08:09:17Z,151,FAIL,1,1,"[{""column"": ""promised_capital_usd"", ""level"": ""ERROR"", ""message"": ""inclusion rule fails: phase '1B-or-2000-jobs' requires $1,000,000,000 OR 2,000 jobs; got capital $900,000,000 and jobs 1,100""}, {""column"": ""flag"", ""level"": ""WARN"", ""message"": ""unresolved flag: Original announcement figures ($900M, 1,100 direct jobs) clear neither the $1B n""}]"
152,2026-09-10T08:11:10Z,152,PASS,0,1,"[{""column"": ""flag"", ""level"": ""WARN"", ""message"": ""unresolved flag: status_source (eh2.com) only confirms the project is a planned future deployment""}]"
153,2026-09-10T08:12:29Z,153,PASS,0,1,"[{""column"": ""flag"", ""level"": ""WARN"", ""message"": ""unresolved flag: Announcement dated February 6, 2023 in the source, not Feb 15 as the lead summar""}]"
154,2026-09-10T08:16:12Z,154,PASS,0,1,"[{""column"": ""flag"", ""level"": ""WARN"", ""message"": ""unresolved flag: announced anchor (2025-03) reflects the March 11, 2025 facility OPENING document""}]"
155,2026-09-10T08:17:20Z,155,PASS,0,1,"[{""column"": ""flag"", ""level"": ""WARN"", ""message"": ""unresolved flag: Announcement date differs between sources: L3Harris release dated Apr 15, 2026; ""}]"
156,2026-09-10T08:18:44Z,156,CLEAN,0,0,[]
